"dataset","sample_id","group","S100A8","independent_score","antigen_score","monocyte_core_score","combined_score"
"GSE134347","GSM3942972","Healthy",7.385423159,1.16983211740553,1.5011668548009,1.41205043041819,-0.33133473739537
"GSE134347","GSM3942973","Sepsis",10.0899588,1.55746426043082,1.26776952055702,1.46109717923193,0.289694739873806
"GSE134347","GSM3942974","Sepsis",9.909505066,1.56207859258532,1.15177999362627,1.47534744596471,0.410298598959043
"GSE134347","GSM3942975","Sepsis",9.59789341,1.53044982407853,0.972629096916154,1.48677649654417,0.557820727162379
"GSE134347","GSM3942976","Sepsis",8.247354928,1.47030988958429,1.16360135269004,1.43601857234122,0.306708536894251
"GSE134347","GSM3942977","Sepsis",9.364136826,1.52437146457061,0.797663295002226,1.39341265683114,0.726708169568385
"GSE134347","GSM3942978","Sepsis",8.850790754,1.46747293709966,1.22074448151358,1.42342377796576,0.246728455586078
"GSE134347","GSM3942979","Sepsis",9.525566365,1.47518842130271,1.12619133650983,1.4457967474146,0.348997084792876
"GSE134347","GSM3942980","Non-infectious ICU",9.279714196,1.4716938602299,1.18515800388967,1.47738614308905,0.28653585634023
"GSE134347","GSM3942981","Non-infectious ICU",9.529192555,1.45022404386257,1.28519134376823,1.44268854319836,0.165032700094343
"GSE134347","GSM3942982","Non-infectious ICU",9.205613905,1.35278187361248,1.33636899025059,1.42678298377253,0.0164128833618848
"GSE134347","GSM3942983","Sepsis",9.484809487,1.5507651363126,0.977007732422464,1.37978020300675,0.573757403890139
"GSE134347","GSM3942984","Sepsis",9.16377489,1.50622177793753,1.10433249668269,1.36529856842685,0.401889281254837
"GSE134347","GSM3942985","Sepsis",9.02497137,1.50811973422171,1.15099295717442,1.43378853700629,0.357126777047284
"GSE134347","GSM3942986","Sepsis",10.07205307,1.51837361173878,1.21262708283566,1.53143165329584,0.305746528903122
"GSE134347","GSM3942987","Sepsis",9.052168631,1.44380826707283,1.5392135946803,1.50622418853187,-0.0954053276074709
"GSE134347","GSM3942988","Sepsis",9.77320166,1.50702638295356,1.18242767476952,1.43145116768799,0.324598708184041
"GSE134347","GSM3942989","Sepsis",9.760257458,1.55769772928777,1.2896871798578,1.43985558829916,0.268010549429963
"GSE134347","GSM3942990","Sepsis",9.613053589,1.53288336147134,1.36656953972806,1.48250028598752,0.166313821743272
"GSE134347","GSM3942991","Sepsis",9.418367662,1.52446122120111,1.08177570652404,1.41860503052742,0.442685514677072
"GSE134347","GSM3942992","Sepsis",10.40005961,1.56217209112446,0.905672246748976,1.43031803489098,0.656499844375486
"GSE134347","GSM3942993","Sepsis",9.542920815,1.53415430153852,1.39244805196543,1.48085013543589,0.141706249573083
"GSE134347","GSM3942994","Sepsis",9.527020016,1.53289339992595,1.03943548648481,1.45407033262788,0.493457913441147
"GSE134347","GSM3942995","Non-infectious ICU",9.930532004,1.53529769785346,0.856330244015337,1.45759079628213,0.678967453838123
"GSE134347","GSM3942996","Sepsis",9.864790204,1.55787560336721,1.11827575646972,1.45018100784703,0.439599846897488
"GSE134347","GSM3942997","Sepsis",9.611093039,1.52019141494975,1.30961721015799,1.45713142203941,0.210574204791761
"GSE134347","GSM3942998","Sepsis",9.773163554,1.51319198050438,1.29877244441215,1.49954496460639,0.214419536092232
"GSE134347","GSM3942999","Sepsis",9.665535335,1.55869446987374,1.05554444897294,1.46379517261747,0.503150020900798
"GSE134347","GSM3943000","Non-infectious ICU",9.103986766,1.48156000041116,1.26118210593783,1.50214673412506,0.220377894473334
"GSE134347","GSM3943001","Sepsis",9.260534425,1.51434356618095,1.03716150288264,1.44136847530298,0.477182063298308
"GSE134347","GSM3943002","Sepsis",9.870028656,1.55871600479469,0.855994465709754,1.44459128421611,0.702721539084931
"GSE134347","GSM3943003","Sepsis",8.936025083,1.48393183221542,1.30263969858413,1.4444997014895,0.181292133631291
"GSE131411","E07T1","Sepsis",14.7160547331137,0.80108515700448,-9.98747655867974e-05,0.674296492739433,0.801185031770067
"GSE131411","E16T1","Sepsis",14.9073287324538,0.821788467170999,0.343998004352705,0.712358326936664,0.477790462818294
"GSE131411","E17T1","Sepsis",14.2792218857591,0.807264286826881,0.360017689892481,0.750681716007876,0.4472465969344
"GSE131411","E32T1","Sepsis",13.3038104521825,0.774646953297529,0.523849855412204,0.71645275282152,0.250797097885324
"GSE131411","E40T1","Sepsis",15.0878482422644,0.865149731085956,0.126325176706417,0.7640656225607,0.738824554379539
"GSE131411","E41T1","Sepsis",14.2485666950852,0.82057993206351,0.269886859702492,0.728306755989453,0.550693072361018
"GSE131411","G11T1","Sepsis",14.6906371304323,0.805008711087612,0.280696042136273,0.739555898985171,0.524312668951339
"GSE131411","G12T1","Sepsis",15.4295652657485,0.82472719359607,0.029653206395872,0.67976201557082,0.795073987200198
"GSE131411","G26T1","Sepsis",15.1714085822963,0.816940461694246,-0.133941671958538,0.754548357259222,0.950882133652784
"GSE131411","G28T1","Sepsis",13.4887651091654,0.770728683559606,0.502834846936263,0.753312574208029,0.267893836623344
"GSE131411","G29T1","Sepsis",14.6463811455031,0.809380469249377,0.11932295527677,0.751607142670906,0.690057513972607
"GSE131411","G33T1","Sepsis",12.9328259726653,0.697035306590612,0.458437410098917,0.724098742644331,0.238597896491695
"GSE131411","G35T1","Sepsis",14.3169832774684,0.778069292494321,0.157688915926287,0.719001290067456,0.620380376568034
"GSE131411","G42T1","Sepsis",14.1489120201583,0.7651238012254,0.340495608461463,0.770161670495622,0.424628192763937
"GSE131411","G43T1","Sepsis",15.5669795101091,0.840683584015274,0.0189024346741052,0.753494979641237,0.821781149341168
"GSE131411","G44T1","Sepsis",14.652814155406,0.815330325649366,0.332545424567286,0.731299195416194,0.48278490108208
"GSE131411","G45T1","Sepsis",14.569660743736,0.797186093788047,0.236380548161416,0.753485933743591,0.560805545626631
"GSE131411","G47T1","Sepsis",15.0159516047002,0.81658834725362,0.171521983238406,0.73093674926309,0.645066364015215
"GSE131411","G49T1","Sepsis",15.2228206678643,0.823849597187679,0.346184698169759,0.721978455473949,0.47766489901792
"GSE131411","E25T1","Cardiogenic shock",13.0076040568066,0.69966548469763,0.393533456540116,0.644327511215905,0.306132028157514
"GSE131411","E31T1","Cardiogenic shock",13.74374139604,0.733175622347427,0.318105568800852,0.661462351851676,0.415070053546575
"GSE131411","G10T1","Cardiogenic shock",12.592441909819,0.57610804398092,0.597119574533208,0.679897887218466,-0.021011530552288
"GSE131411","G14T1","Cardiogenic shock",13.5603139380699,0.692539409550124,0.428991395436947,0.694395956378827,0.263548014113177
"GSE131411","G16T1","Cardiogenic shock",12.5170227205126,0.537731811553495,0.552684592676671,0.593509683689991,-0.0149527811231758
"GSE131411","G24T1","Cardiogenic shock",13.1802622060456,0.779376809516939,0.448221340501292,0.752427439070282,0.331155469015647
"GSE131411","G32T1","Cardiogenic shock",13.0202776620049,0.673025521949451,0.434899802026604,0.678390062101339,0.238125719922847
"GSE131411","G46T1","Cardiogenic shock",12.9996200504159,0.713657325378253,0.422629019598373,0.6856769471366,0.29102830577988
"GSE131411","G48T1","Cardiogenic shock",13.4891929809118,0.736016094093225,0.450968938093947,0.678276857292317,0.285047155999278
"GSE131411","G50T1","Cardiogenic shock",12.8663671892871,0.674744832918114,0.508357420200457,0.721223160206522,0.166387412717656
