"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
0.224504771405289,7.65370138017566,"MNDA","8",0.193399190666568
0,0,"FCGR3A","8",-0.421119864184552
0.226930536950855,7.65370138017566,"LST1","8",-0.378661016222114
0.0458664051597973,1.88205771643664,"MS4A7","8",0.794336197461731
0.00356485195007209,0.250941028858218,"CDKN1C","8",-0.615709074976347
0.00745959725224002,0.250941028858218,"CSF3R","8",-0.339756896632112
0,0,"FCGR3B","8",-0.316980062549372
0.823543722699308,27.9799247176913,"NAMPT","8",-0.236513114692656
0,0,"CXCR2","8",-0.340558501420115
0,0,"FCER1A","8",-0.307291966637548
0.0285660095170028,1.00376411543287,"CST3","8",-0.623295842616581
50.5570498576781,99.8745294855709,"HLA-DRA","8",1.24834345471231
4.5879248639802,79.7992471769134,"HLA-DQA1","8",1.46119443403854
0.084243766975922,3.76411543287327,"CD3D","8",-0.782940528905359
0.123839375900456,3.63864491844417,"CD3E","8",-0.824492742626802
0.0854128941076945,3.26223337515684,"IL7R","8",-0.784145231910073
0.0484248025248395,2.50941028858218,"TRAC","8",-0.751279653512351
0.0207568055033304,1.00376411543287,"CD8A","8",-0.654002565191277
0.0193106681985926,1.00376411543287,"CD8B","8",-0.715787669229475
0.216448899706002,2.7603513174404,"GNLY","8",-0.58931396608258
0.10767037259943,1.63111668757842,"NKG7","8",-0.671525593791616
0.0150884972842938,0.501882057716437,"KLRF1","8",-0.430590663094778
0.0121374204449572,0.627352572145546,"KLRD1","8",-0.497053511670789
4.20901282504153,68.8833124215809,"MS4A1","8",1.43460733823156
14.5023169775403,95.8594730238394,"CD79A","8",1.36143969654334
1.13224692938874,28.2308657465496,"CD79B","8",1.56476009927909
1.3125092873543,38.3939774153074,"RALGPS2","8",1.26585505547374
0.0596083298526222,1.50564617314931,"PPBP","8",-0.538104474566612
0.0307775618901025,0.627352572145546,"PF4","8",-0.434703151507574
1.7403722287908,16.9154228855721,"CD14","9",2.5
2.44196444419692,19.6517412935323,"VCAN","9",2.5
