"Gene","Step","Coefficient","StepIndex","Lambda","LogLambda"
"STOM","s48",0,48,0.00203552157690489,-6.19700318978025
"STOM","s49",0,49,0.00185469145014521,-6.29003693091132
"STOM","s50",0,50,0.00168992577345814,-6.3830706720424
"STOM","s51",0,51,0.00153979742537472,-6.47610441317347
"STOM","s52",0,52,0.00140300606596397,-6.56913815430454
"STOM","s53",0,53,0.00127836687391048,-6.66217189543561
"STOM","s54",0,54,0.00116480028415901,-6.75520563656669
"STOM","s55",0,55,0.00106132263723843,-6.84823937769776
"STOM","s56",0,56,0.000967037659273928,-6.94127311882883
"STOM","s57",0,57,0.000881128698891504,-7.0343068599599
"STOM","s58",0,58,0.000802851653774438,-7.12734060109098
"STOM","s59",0,59,0.000731528525604995,-7.22037434222205
"STOM","s60",0,60,0.000666541547567348,-7.31340808335312
"STOM","s61",0,61,0.000607327833546948,-7.40644182448419
"STOM","s62",0,62,0.000553374502680286,-7.49947556561527
"STOM","s63",0,63,0.000504214237026208,-7.59250930674634
"STOM","s64",0,64,0.000459421233881468,-7.68554304787741
"STOM","s65",0,65,0.000418607517681417,-7.77857678900848
"STOM","s66",0,66,0.000381419579541263,-7.87161053013956
"STOM","s67",0,67,0.000347535315331229,-7.96464427127063
"STOM","s68",0,68,0.000316661235764668,-8.0576780124017
"STOM","s69",0,69,0.000288529924334272,-8.15071175353278
"STOM","s70",0,70,0.000262897721078208,-8.24374549466385
"STOM","s71",0,71,0.000239542612114102,-8.33677923579492
"STOM","s72",0,72,0.000218262306660988,-8.42981297692599
"STOM","s73",0,73,0.00019887248489335,-8.52284671805706
"STOM","s74",0,74,0.000181205201450961,-8.61588045918814
"STOM","s75",0,75,0.00016510743077652,-8.70891420031921
"STOM","s76",0,76,0.000150439741681481,-8.80194794145028
"STOM","s77",0,77,0.000137075089659801,-8.89498168258135
"STOM","s78",0,78,0.000124897716489202,-8.98801542371243
"STOM","s79",0,79,0.000113802147588832,-9.0810491648435
"STOM","s80",0,80,0.000103692278448902,-9.17408290597457
"STOM","s81",0,81,9.44805422193964e-05,-9.26711664710565
"STOM","s82",0,82,8.6087151247911e-05,-9.36015038823672
"STOM","s83",0,83,7.84394059971776e-05,-9.45318412936779
"STOM","s84",0,84,7.14710653564502e-05,-9.54621787049886
"STOM","s85",0,85,6.51217728926934e-05,-9.63925161162994
"STOM","s86",0,86,5.93365340720335e-05,-9.73228535276101
"STOM","s87",0,87,5.40652399234147e-05,-9.82531909389208
"STXBP2","s0",0,0,0.177039286132001,-1.73138361548877
"STXBP2","s1",0,1,0.161311603892753,-1.82441735661984
"STXBP2","s2",0,2,0.146981125596331,-1.91745109775091
"STXBP2","s3",0,3,0.133923727495309,-2.01048483888199
"STXBP2","s4",0,4,0.122026312653886,-2.10351858001306
"STXBP2","s5",0,5,0.111185831356325,-2.19655232114413
"STXBP2","s6",0,6,0.101308388539621,-2.2895860622752
"STXBP2","s7",0,7,0.09230843051938,-2.38261980340628
"STXBP2","s8",0,8,0.0841080039647334,-2.47565354453735
"STXBP2","s9",0,9,0.076636080703879,-2.56868728566842
"STXBP2","s10",0,10,0.0698279425120354,-2.66172102679949
"STXBP2","s11",0,11,0.0636246205531402,-2.75475476793057
"STXBP2","s12",0,12,0.0579723846200014,-2.84778850906164
"STXBP2","s13",0,13,0.0528222777489477,-2.94082225019271
"STXBP2","s14",0,14,0.048129692178029,-3.03385599132378
"STXBP2","s15",0,15,0.043853982975923,-3.12688973245486
"STXBP2","s16",0,16,0.0399581159949838,-3.21992347358593
"STXBP2","s17",0,17,0.0364083470991718,-3.312957214717
"STXBP2","s18",0,18,0.0331739298884908,-3.40599095584808
"STXBP2","s19",0,19,0.0302268493883793,-3.49902469697915
"STXBP2","s20",0,20,0.0275415793974034,-3.59205843811022
"STXBP2","s21",0,21,0.0250948613915117,-3.68509217924129
"STXBP2","s22",0,22,0.022865503069826,-3.77812592037237
"STXBP2","s23",0,23,0.0208341947970698,-3.87115966150344
"STXBP2","s24",0,24,0.0189833423527451,-3.96419340263451
"STXBP2","s25",0,25,0.0172969145384111,-4.05722714376558
"STXBP2","s26",0,26,0.0157603043231128,-4.15026088489666
"STXBP2","s27",0,27,0.0143602023242663,-4.24329462602773
"STXBP2","s28",0,28,0.0130844815281545,-4.3363283671588
"STXBP2","s29",0,29,0.0119220922515355,-4.42936210828987
"STXBP2","s30",0,30,0.0108629664345722,-4.52239584942095
"STXBP2","s31",0,31,0.00989793043611486,-4.61542959055202
"STXBP2","s32",0,32,0.0090186255760098,-4.70846333168309
"STXBP2","s33",0,33,0.00821743573621073,-4.80149707281416
"STXBP2","s34",0,34,0.00748742139360768,-4.89453081394524
"STXBP2","s35",0,35,0.00682225951319765,-4.98756455507631
"STXBP2","s36",0,36,0.00621618878098029,-5.08059829620738
"STXBP2","s37",0,37,0.00566395970221219,-5.17363203733845
"STXBP2","s38",0,38,0.00516078913279472,-5.26666577846953
"STXBP2","s39",0,39,0.0047023188499681,-5.3596995196006
"STXBP2","s40",0,40,0.00428457780347076,-5.45273326073167
"STXBP2","s41",0,41,0.00390394772020166,-5.54576700186274
"STXBP2","s42",0,42,0.00355713176446973,-5.63880074299382
"STXBP2","s43",0,43,0.00324112598238019,-5.73183448412489
"STXBP2","s44",0,44,0.00295319328302306,-5.82486822525596
"STXBP2","s45",0,45,0.00269083973110104,-5.91790196638703
"STXBP2","s46",0,46,0.00245179294565508,-6.01093570751811
"STXBP2","s47",0,47,0.0022339824177876,-6.10396944864918
"STXBP2","s48",0,48,0.00203552157690489,-6.19700318978025
"STXBP2","s49",0,49,0.00185469145014521,-6.29003693091132
"STXBP2","s50",0,50,0.00168992577345814,-6.3830706720424
"STXBP2","s51",0,51,0.00153979742537472,-6.47610441317347
"STXBP2","s52",0,52,0.00140300606596397,-6.56913815430454
"STXBP2","s53",0,53,0.00127836687391048,-6.66217189543561
"STXBP2","s54",0,54,0.00116480028415901,-6.75520563656669
"STXBP2","s55",0,55,0.00106132263723843,-6.84823937769776
"STXBP2","s56",0,56,0.000967037659273928,-6.94127311882883
"STXBP2","s57",0,57,0.000881128698891504,-7.0343068599599
"STXBP2","s58",0,58,0.000802851653774438,-7.12734060109098
"STXBP2","s59",0,59,0.000731528525604995,-7.22037434222205
"STXBP2","s60",0,60,0.000666541547567348,-7.31340808335312
"STXBP2","s61",0,61,0.000607327833546948,-7.40644182448419
"STXBP2","s62",0,62,0.000553374502680286,-7.49947556561527
"STXBP2","s63",0,63,0.000504214237026208,-7.59250930674634
"STXBP2","s64",0,64,0.000459421233881468,-7.68554304787741
"STXBP2","s65",0,65,0.000418607517681417,-7.77857678900848
"STXBP2","s66",0,66,0.000381419579541263,-7.87161053013956
"STXBP2","s67",0,67,0.000347535315331229,-7.96464427127063
"STXBP2","s68",0,68,0.000316661235764668,-8.0576780124017
"STXBP2","s69",0,69,0.000288529924334272,-8.15071175353278
"STXBP2","s70",0,70,0.000262897721078208,-8.24374549466385
"STXBP2","s71",0,71,0.000239542612114102,-8.33677923579492
"STXBP2","s72",0,72,0.000218262306660988,-8.42981297692599
"STXBP2","s73",0,73,0.00019887248489335,-8.52284671805706
"STXBP2","s74",0,74,0.000181205201450961,-8.61588045918814
"STXBP2","s75",0,75,0.00016510743077652,-8.70891420031921
"STXBP2","s76",0,76,0.000150439741681481,-8.80194794145028
"STXBP2","s77",0,77,0.000137075089659801,-8.89498168258135
"STXBP2","s78",0,78,0.000124897716489202,-8.98801542371243
"STXBP2","s79",0,79,0.000113802147588832,-9.0810491648435
"STXBP2","s80",0,80,0.000103692278448902,-9.17408290597457
"STXBP2","s81",0,81,9.44805422193964e-05,-9.26711664710565
"STXBP2","s82",0,82,8.6087151247911e-05,-9.36015038823672
"STXBP2","s83",0,83,7.84394059971776e-05,-9.45318412936779
"STXBP2","s84",0,84,7.14710653564502e-05,-9.54621787049886
"STXBP2","s85",0,85,6.51217728926934e-05,-9.63925161162994
"STXBP2","s86",0,86,5.93365340720335e-05,-9.73228535276101
"STXBP2","s87",0,87,5.40652399234147e-05,-9.82531909389208
"SULT1B1","s0",0,0,0.177039286132001,-1.73138361548877
"SULT1B1","s1",0,1,0.161311603892753,-1.82441735661984
"SULT1B1","s2",0,2,0.146981125596331,-1.91745109775091
"SULT1B1","s3",0,3,0.133923727495309,-2.01048483888199
"SULT1B1","s4",0,4,0.122026312653886,-2.10351858001306
"SULT1B1","s5",0,5,0.111185831356325,-2.19655232114413
"SULT1B1","s6",0,6,0.101308388539621,-2.2895860622752
"SULT1B1","s7",0,7,0.09230843051938,-2.38261980340628
"SULT1B1","s8",0,8,0.0841080039647334,-2.47565354453735
"SULT1B1","s9",0,9,0.076636080703879,-2.56868728566842
"SULT1B1","s10",0,10,0.0698279425120354,-2.66172102679949
"SULT1B1","s11",0,11,0.0636246205531402,-2.75475476793057
"SULT1B1","s12",0,12,0.0579723846200014,-2.84778850906164
"SULT1B1","s13",0,13,0.0528222777489477,-2.94082225019271
"SULT1B1","s14",0,14,0.048129692178029,-3.03385599132378
"SULT1B1","s15",0,15,0.043853982975923,-3.12688973245486
"SULT1B1","s16",0,16,0.0399581159949838,-3.21992347358593
"SULT1B1","s17",0,17,0.0364083470991718,-3.312957214717
"SULT1B1","s18",0,18,0.0331739298884908,-3.40599095584808
"SULT1B1","s19",0,19,0.0302268493883793,-3.49902469697915
"SULT1B1","s20",0,20,0.0275415793974034,-3.59205843811022
"SULT1B1","s21",0,21,0.0250948613915117,-3.68509217924129
"SULT1B1","s22",0,22,0.022865503069826,-3.77812592037237
"SULT1B1","s23",0,23,0.0208341947970698,-3.87115966150344
"SULT1B1","s24",0,24,0.0189833423527451,-3.96419340263451
"SULT1B1","s25",0,25,0.0172969145384111,-4.05722714376558
"SULT1B1","s26",0,26,0.0157603043231128,-4.15026088489666
"SULT1B1","s27",0,27,0.0143602023242663,-4.24329462602773
"SULT1B1","s28",0,28,0.0130844815281545,-4.3363283671588
"SULT1B1","s29",0,29,0.0119220922515355,-4.42936210828987
"SULT1B1","s30",0,30,0.0108629664345722,-4.52239584942095
"SULT1B1","s31",0,31,0.00989793043611486,-4.61542959055202
"SULT1B1","s32",0,32,0.0090186255760098,-4.70846333168309
"SULT1B1","s33",0,33,0.00821743573621073,-4.80149707281416
"SULT1B1","s34",0,34,0.00748742139360768,-4.89453081394524
"SULT1B1","s35",0,35,0.00682225951319765,-4.98756455507631
"SULT1B1","s36",0,36,0.00621618878098029,-5.08059829620738
"SULT1B1","s37",0,37,0.00566395970221219,-5.17363203733845
"SULT1B1","s38",0,38,0.00516078913279472,-5.26666577846953
"SULT1B1","s39",0,39,0.0047023188499681,-5.3596995196006
"SULT1B1","s40",0,40,0.00428457780347076,-5.45273326073167
"SULT1B1","s41",0,41,0.00390394772020166,-5.54576700186274
"SULT1B1","s42",0,42,0.00355713176446973,-5.63880074299382
"SULT1B1","s43",0,43,0.00324112598238019,-5.73183448412489
"SULT1B1","s44",0,44,0.00295319328302306,-5.82486822525596
"SULT1B1","s45",0,45,0.00269083973110104,-5.91790196638703
"SULT1B1","s46",0,46,0.00245179294565508,-6.01093570751811
"SULT1B1","s47",0,47,0.0022339824177876,-6.10396944864918
"SULT1B1","s48",0,48,0.00203552157690489,-6.19700318978025
"SULT1B1","s49",0,49,0.00185469145014521,-6.29003693091132
"SULT1B1","s50",0,50,0.00168992577345814,-6.3830706720424
"SULT1B1","s51",0,51,0.00153979742537472,-6.47610441317347
"SULT1B1","s52",0,52,0.00140300606596397,-6.56913815430454
"SULT1B1","s53",0,53,0.00127836687391048,-6.66217189543561
"SULT1B1","s54",0,54,0.00116480028415901,-6.75520563656669
"SULT1B1","s55",0,55,0.00106132263723843,-6.84823937769776
"SULT1B1","s56",0,56,0.000967037659273928,-6.94127311882883
"SULT1B1","s57",0,57,0.000881128698891504,-7.0343068599599
"SULT1B1","s58",0,58,0.000802851653774438,-7.12734060109098
"SULT1B1","s59",0,59,0.000731528525604995,-7.22037434222205
"SULT1B1","s60",0,60,0.000666541547567348,-7.31340808335312
"SULT1B1","s61",0,61,0.000607327833546948,-7.40644182448419
"SULT1B1","s62",0,62,0.000553374502680286,-7.49947556561527
"SULT1B1","s63",0,63,0.000504214237026208,-7.59250930674634
"SULT1B1","s64",0,64,0.000459421233881468,-7.68554304787741
"SULT1B1","s65",0,65,0.000418607517681417,-7.77857678900848
"SULT1B1","s66",0,66,0.000381419579541263,-7.87161053013956
"SULT1B1","s67",0,67,0.000347535315331229,-7.96464427127063
"SULT1B1","s68",0,68,0.000316661235764668,-8.0576780124017
"SULT1B1","s69",0,69,0.000288529924334272,-8.15071175353278
"SULT1B1","s70",0,70,0.000262897721078208,-8.24374549466385
"SULT1B1","s71",0,71,0.000239542612114102,-8.33677923579492
"SULT1B1","s72",0,72,0.000218262306660988,-8.42981297692599
"SULT1B1","s73",0,73,0.00019887248489335,-8.52284671805706
"SULT1B1","s74",0,74,0.000181205201450961,-8.61588045918814
"SULT1B1","s75",0,75,0.00016510743077652,-8.70891420031921
"SULT1B1","s76",0,76,0.000150439741681481,-8.80194794145028
"SULT1B1","s77",0,77,0.000137075089659801,-8.89498168258135
"SULT1B1","s78",0,78,0.000124897716489202,-8.98801542371243
"SULT1B1","s79",0,79,0.000113802147588832,-9.0810491648435
"SULT1B1","s80",0,80,0.000103692278448902,-9.17408290597457
"SULT1B1","s81",0,81,9.44805422193964e-05,-9.26711664710565
"SULT1B1","s82",0,82,8.6087151247911e-05,-9.36015038823672
"SULT1B1","s83",0,83,7.84394059971776e-05,-9.45318412936779
"SULT1B1","s84",0,84,7.14710653564502e-05,-9.54621787049886
"SULT1B1","s85",0,85,6.51217728926934e-05,-9.63925161162994
"SULT1B1","s86",0,86,5.93365340720335e-05,-9.73228535276101
"SULT1B1","s87",0,87,5.40652399234147e-05,-9.82531909389208
"TBC1D8","s0",0,0,0.177039286132001,-1.73138361548877
"TBC1D8","s1",0,1,0.161311603892753,-1.82441735661984
"TBC1D8","s2",0,2,0.146981125596331,-1.91745109775091
"TBC1D8","s3",0,3,0.133923727495309,-2.01048483888199
"TBC1D8","s4",0,4,0.122026312653886,-2.10351858001306
"TBC1D8","s5",0,5,0.111185831356325,-2.19655232114413
"TBC1D8","s6",0,6,0.101308388539621,-2.2895860622752
"TBC1D8","s7",0,7,0.09230843051938,-2.38261980340628
"TBC1D8","s8",0,8,0.0841080039647334,-2.47565354453735
"TBC1D8","s9",0,9,0.076636080703879,-2.56868728566842
"TBC1D8","s10",0,10,0.0698279425120354,-2.66172102679949
"TBC1D8","s11",0,11,0.0636246205531402,-2.75475476793057
"TBC1D8","s12",0,12,0.0579723846200014,-2.84778850906164
"TBC1D8","s13",0,13,0.0528222777489477,-2.94082225019271
"TBC1D8","s14",0,14,0.048129692178029,-3.03385599132378
"TBC1D8","s15",0,15,0.043853982975923,-3.12688973245486
"TBC1D8","s16",0,16,0.0399581159949838,-3.21992347358593
"TBC1D8","s17",0,17,0.0364083470991718,-3.312957214717
"TBC1D8","s18",0,18,0.0331739298884908,-3.40599095584808
"TBC1D8","s19",0,19,0.0302268493883793,-3.49902469697915
"TBC1D8","s20",0,20,0.0275415793974034,-3.59205843811022
"TBC1D8","s21",0,21,0.0250948613915117,-3.68509217924129
"TBC1D8","s22",0,22,0.022865503069826,-3.77812592037237
"TBC1D8","s23",0,23,0.0208341947970698,-3.87115966150344
"TBC1D8","s24",0,24,0.0189833423527451,-3.96419340263451
"TBC1D8","s25",0,25,0.0172969145384111,-4.05722714376558
"TBC1D8","s26",0,26,0.0157603043231128,-4.15026088489666
"TBC1D8","s27",0,27,0.0143602023242663,-4.24329462602773
"TBC1D8","s28",0,28,0.0130844815281545,-4.3363283671588
"TBC1D8","s29",0,29,0.0119220922515355,-4.42936210828987
"TBC1D8","s30",0,30,0.0108629664345722,-4.52239584942095
"TBC1D8","s31",0,31,0.00989793043611486,-4.61542959055202
"TBC1D8","s32",0,32,0.0090186255760098,-4.70846333168309
"TBC1D8","s33",0,33,0.00821743573621073,-4.80149707281416
"TBC1D8","s34",0,34,0.00748742139360768,-4.89453081394524
"TBC1D8","s35",0,35,0.00682225951319765,-4.98756455507631
"TBC1D8","s36",0,36,0.00621618878098029,-5.08059829620738
"TBC1D8","s37",0,37,0.00566395970221219,-5.17363203733845
"TBC1D8","s38",0,38,0.00516078913279472,-5.26666577846953
"TBC1D8","s39",0,39,0.0047023188499681,-5.3596995196006
"TBC1D8","s40",0,40,0.00428457780347076,-5.45273326073167
"TBC1D8","s41",0,41,0.00390394772020166,-5.54576700186274
"TBC1D8","s42",0,42,0.00355713176446973,-5.63880074299382
"TBC1D8","s43",0,43,0.00324112598238019,-5.73183448412489
"TBC1D8","s44",0,44,0.00295319328302306,-5.82486822525596
"TBC1D8","s45",0,45,0.00269083973110104,-5.91790196638703
"TBC1D8","s46",0,46,0.00245179294565508,-6.01093570751811
"TBC1D8","s47",0,47,0.0022339824177876,-6.10396944864918
"TBC1D8","s48",0,48,0.00203552157690489,-6.19700318978025
"TBC1D8","s49",0,49,0.00185469145014521,-6.29003693091132
"TBC1D8","s50",0,50,0.00168992577345814,-6.3830706720424
"TBC1D8","s51",0,51,0.00153979742537472,-6.47610441317347
"TBC1D8","s52",0,52,0.00140300606596397,-6.56913815430454
"TBC1D8","s53",0,53,0.00127836687391048,-6.66217189543561
"TBC1D8","s54",0,54,0.00116480028415901,-6.75520563656669
"TBC1D8","s55",0,55,0.00106132263723843,-6.84823937769776
"TBC1D8","s56",0,56,0.000967037659273928,-6.94127311882883
"TBC1D8","s57",0,57,0.000881128698891504,-7.0343068599599
"TBC1D8","s58",0,58,0.000802851653774438,-7.12734060109098
"TBC1D8","s59",0,59,0.000731528525604995,-7.22037434222205
"TBC1D8","s60",0,60,0.000666541547567348,-7.31340808335312
"TBC1D8","s61",0,61,0.000607327833546948,-7.40644182448419
"TBC1D8","s62",0,62,0.000553374502680286,-7.49947556561527
"TBC1D8","s63",0,63,0.000504214237026208,-7.59250930674634
"TBC1D8","s64",0,64,0.000459421233881468,-7.68554304787741
"TBC1D8","s65",0,65,0.000418607517681417,-7.77857678900848
"TBC1D8","s66",0,66,0.000381419579541263,-7.87161053013956
"TBC1D8","s67",0,67,0.000347535315331229,-7.96464427127063
"TBC1D8","s68",0,68,0.000316661235764668,-8.0576780124017
"TBC1D8","s69",0,69,0.000288529924334272,-8.15071175353278
"TBC1D8","s70",0,70,0.000262897721078208,-8.24374549466385
"TBC1D8","s71",0,71,0.000239542612114102,-8.33677923579492
"TBC1D8","s72",0,72,0.000218262306660988,-8.42981297692599
"TBC1D8","s73",0,73,0.00019887248489335,-8.52284671805706
"TBC1D8","s74",0,74,0.000181205201450961,-8.61588045918814
"TBC1D8","s75",0,75,0.00016510743077652,-8.70891420031921
"TBC1D8","s76",0,76,0.000150439741681481,-8.80194794145028
"TBC1D8","s77",0,77,0.000137075089659801,-8.89498168258135
"TBC1D8","s78",0,78,0.000124897716489202,-8.98801542371243
"TBC1D8","s79",0,79,0.000113802147588832,-9.0810491648435
"TBC1D8","s80",0,80,0.000103692278448902,-9.17408290597457
"TBC1D8","s81",0,81,9.44805422193964e-05,-9.26711664710565
"TBC1D8","s82",0,82,8.6087151247911e-05,-9.36015038823672
"TBC1D8","s83",0,83,7.84394059971776e-05,-9.45318412936779
"TBC1D8","s84",0,84,7.14710653564502e-05,-9.54621787049886
"TBC1D8","s85",0,85,6.51217728926934e-05,-9.63925161162994
"TBC1D8","s86",0,86,5.93365340720335e-05,-9.73228535276101
"TBC1D8","s87",0,87,5.40652399234147e-05,-9.82531909389208
"TCN1","s0",0,0,0.177039286132001,-1.73138361548877
"TCN1","s1",0,1,0.161311603892753,-1.82441735661984
"TCN1","s2",0,2,0.146981125596331,-1.91745109775091
"TCN1","s3",0,3,0.133923727495309,-2.01048483888199
"TCN1","s4",0,4,0.122026312653886,-2.10351858001306
"TCN1","s5",0,5,0.111185831356325,-2.19655232114413
"TCN1","s6",0,6,0.101308388539621,-2.2895860622752
"TCN1","s7",0,7,0.09230843051938,-2.38261980340628
"TCN1","s8",0,8,0.0841080039647334,-2.47565354453735
"TCN1","s9",0,9,0.076636080703879,-2.56868728566842
"TCN1","s10",0,10,0.0698279425120354,-2.66172102679949
"TCN1","s11",0,11,0.0636246205531402,-2.75475476793057
"TCN1","s12",0,12,0.0579723846200014,-2.84778850906164
"TCN1","s13",0,13,0.0528222777489477,-2.94082225019271
"TCN1","s14",0,14,0.048129692178029,-3.03385599132378
"TCN1","s15",0,15,0.043853982975923,-3.12688973245486
"TCN1","s16",0,16,0.0399581159949838,-3.21992347358593
"TCN1","s17",0,17,0.0364083470991718,-3.312957214717
"TCN1","s18",0,18,0.0331739298884908,-3.40599095584808
"TCN1","s19",0,19,0.0302268493883793,-3.49902469697915
"TCN1","s20",0,20,0.0275415793974034,-3.59205843811022
"TCN1","s21",0,21,0.0250948613915117,-3.68509217924129
"TCN1","s22",0,22,0.022865503069826,-3.77812592037237
"TCN1","s23",0,23,0.0208341947970698,-3.87115966150344
"TCN1","s24",0,24,0.0189833423527451,-3.96419340263451
"TCN1","s25",0,25,0.0172969145384111,-4.05722714376558
"TCN1","s26",0,26,0.0157603043231128,-4.15026088489666
"TCN1","s27",0,27,0.0143602023242663,-4.24329462602773
"TCN1","s28",0,28,0.0130844815281545,-4.3363283671588
"TCN1","s29",0,29,0.0119220922515355,-4.42936210828987
"TCN1","s30",0,30,0.0108629664345722,-4.52239584942095
"TCN1","s31",0,31,0.00989793043611486,-4.61542959055202
"TCN1","s32",0,32,0.0090186255760098,-4.70846333168309
"TCN1","s33",0,33,0.00821743573621073,-4.80149707281416
"TCN1","s34",0,34,0.00748742139360768,-4.89453081394524
"TCN1","s35",0,35,0.00682225951319765,-4.98756455507631
"TCN1","s36",0,36,0.00621618878098029,-5.08059829620738
"TCN1","s37",0,37,0.00566395970221219,-5.17363203733845
"TCN1","s38",0,38,0.00516078913279472,-5.26666577846953
"TCN1","s39",0,39,0.0047023188499681,-5.3596995196006
"TCN1","s40",0,40,0.00428457780347076,-5.45273326073167
"TCN1","s41",0,41,0.00390394772020166,-5.54576700186274
"TCN1","s42",0,42,0.00355713176446973,-5.63880074299382
"TCN1","s43",0,43,0.00324112598238019,-5.73183448412489
"TCN1","s44",0,44,0.00295319328302306,-5.82486822525596
"TCN1","s45",0,45,0.00269083973110104,-5.91790196638703
"TCN1","s46",0,46,0.00245179294565508,-6.01093570751811
"TCN1","s47",0,47,0.0022339824177876,-6.10396944864918
"TCN1","s48",0,48,0.00203552157690489,-6.19700318978025
"TCN1","s49",0,49,0.00185469145014521,-6.29003693091132
"TCN1","s50",0,50,0.00168992577345814,-6.3830706720424
"TCN1","s51",0,51,0.00153979742537472,-6.47610441317347
"TCN1","s52",0,52,0.00140300606596397,-6.56913815430454
"TCN1","s53",0,53,0.00127836687391048,-6.66217189543561
"TCN1","s54",0,54,0.00116480028415901,-6.75520563656669
"TCN1","s55",0,55,0.00106132263723843,-6.84823937769776
"TCN1","s56",0,56,0.000967037659273928,-6.94127311882883
"TCN1","s57",0,57,0.000881128698891504,-7.0343068599599
"TCN1","s58",0,58,0.000802851653774438,-7.12734060109098
"TCN1","s59",0,59,0.000731528525604995,-7.22037434222205
"TCN1","s60",0,60,0.000666541547567348,-7.31340808335312
"TCN1","s61",0,61,0.000607327833546948,-7.40644182448419
"TCN1","s62",0,62,0.000553374502680286,-7.49947556561527
"TCN1","s63",0,63,0.000504214237026208,-7.59250930674634
"TCN1","s64",0,64,0.000459421233881468,-7.68554304787741
"TCN1","s65",0,65,0.000418607517681417,-7.77857678900848
"TCN1","s66",0,66,0.000381419579541263,-7.87161053013956
"TCN1","s67",0,67,0.000347535315331229,-7.96464427127063
"TCN1","s68",0,68,0.000316661235764668,-8.0576780124017
"TCN1","s69",0,69,0.000288529924334272,-8.15071175353278
"TCN1","s70",0,70,0.000262897721078208,-8.24374549466385
"TCN1","s71",0,71,0.000239542612114102,-8.33677923579492
"TCN1","s72",0,72,0.000218262306660988,-8.42981297692599
"TCN1","s73",0,73,0.00019887248489335,-8.52284671805706
"TCN1","s74",0,74,0.000181205201450961,-8.61588045918814
"TCN1","s75",0,75,0.00016510743077652,-8.70891420031921
"TCN1","s76",0,76,0.000150439741681481,-8.80194794145028
"TCN1","s77",0,77,0.000137075089659801,-8.89498168258135
"TCN1","s78",0,78,0.000124897716489202,-8.98801542371243
"TCN1","s79",0,79,0.000113802147588832,-9.0810491648435
"TCN1","s80",0,80,0.000103692278448902,-9.17408290597457
"TCN1","s81",0,81,9.44805422193964e-05,-9.26711664710565
"TCN1","s82",0,82,8.6087151247911e-05,-9.36015038823672
"TCN1","s83",0,83,7.84394059971776e-05,-9.45318412936779
"TCN1","s84",0,84,7.14710653564502e-05,-9.54621787049886
"TCN1","s85",0,85,6.51217728926934e-05,-9.63925161162994
"TCN1","s86",0,86,5.93365340720335e-05,-9.73228535276101
"TCN1","s87",0,87,5.40652399234147e-05,-9.82531909389208
"TDRD9","s0",0,0,0.177039286132001,-1.73138361548877
"TDRD9","s1",0,1,0.161311603892753,-1.82441735661984
"TDRD9","s2",0,2,0.146981125596331,-1.91745109775091
"TDRD9","s3",0,3,0.133923727495309,-2.01048483888199
"TDRD9","s4",0,4,0.122026312653886,-2.10351858001306
"TDRD9","s5",0,5,0.111185831356325,-2.19655232114413
"TDRD9","s6",0,6,0.101308388539621,-2.2895860622752
"TDRD9","s7",0,7,0.09230843051938,-2.38261980340628
"TDRD9","s8",0,8,0.0841080039647334,-2.47565354453735
"TDRD9","s9",0,9,0.076636080703879,-2.56868728566842
"TDRD9","s10",0,10,0.0698279425120354,-2.66172102679949
"TDRD9","s11",0,11,0.0636246205531402,-2.75475476793057
"TDRD9","s12",0,12,0.0579723846200014,-2.84778850906164
"TDRD9","s13",0,13,0.0528222777489477,-2.94082225019271
"TDRD9","s14",0,14,0.048129692178029,-3.03385599132378
"TDRD9","s15",0,15,0.043853982975923,-3.12688973245486
"TDRD9","s16",0,16,0.0399581159949838,-3.21992347358593
"TDRD9","s17",0,17,0.0364083470991718,-3.312957214717
"TDRD9","s18",0,18,0.0331739298884908,-3.40599095584808
"TDRD9","s19",0,19,0.0302268493883793,-3.49902469697915
"TDRD9","s20",0,20,0.0275415793974034,-3.59205843811022
"TDRD9","s21",0,21,0.0250948613915117,-3.68509217924129
"TDRD9","s22",0,22,0.022865503069826,-3.77812592037237
"TDRD9","s23",0,23,0.0208341947970698,-3.87115966150344
"TDRD9","s24",0,24,0.0189833423527451,-3.96419340263451
"TDRD9","s25",0,25,0.0172969145384111,-4.05722714376558
"TDRD9","s26",0,26,0.0157603043231128,-4.15026088489666
"TDRD9","s27",0,27,0.0143602023242663,-4.24329462602773
"TDRD9","s28",0,28,0.0130844815281545,-4.3363283671588
"TDRD9","s29",0,29,0.0119220922515355,-4.42936210828987
"TDRD9","s30",0,30,0.0108629664345722,-4.52239584942095
"TDRD9","s31",0,31,0.00989793043611486,-4.61542959055202
"TDRD9","s32",0,32,0.0090186255760098,-4.70846333168309
"TDRD9","s33",0,33,0.00821743573621073,-4.80149707281416
"TDRD9","s34",0,34,0.00748742139360768,-4.89453081394524
"TDRD9","s35",0,35,0.00682225951319765,-4.98756455507631
"TDRD9","s36",0,36,0.00621618878098029,-5.08059829620738
"TDRD9","s37",0,37,0.00566395970221219,-5.17363203733845
"TDRD9","s38",0,38,0.00516078913279472,-5.26666577846953
"TDRD9","s39",0,39,0.0047023188499681,-5.3596995196006
"TDRD9","s40",0,40,0.00428457780347076,-5.45273326073167
"TDRD9","s41",0,41,0.00390394772020166,-5.54576700186274
"TDRD9","s42",0,42,0.00355713176446973,-5.63880074299382
"TDRD9","s43",0,43,0.00324112598238019,-5.73183448412489
