mode,eigenvalue_nm2,variance_fraction,variance_percent,cumulative_variance_percent
388,9.39664e-05,5.67569937302778e-06,0.0005675699373027,99.96602403830406
389,9.2687e-05,5.598421859173341e-06,0.0005598421859173,99.96658388048998
390,9.20435e-05,5.5595535770369244e-06,0.0005559553577036,99.96713983584768
391,9.08081e-05,5.484933723499506e-06,0.0005484933723499,99.96768832922004
392,8.98682e-05,5.42816247504571e-06,0.0005428162475045,99.96823114546754
393,8.87973e-05,5.363478647011695e-06,0.0005363478647011,99.96876749333224
394,8.76936e-05,5.296813654014083e-06,0.0005296813654014,99.96929717469764
395,8.71729e-05,5.265362660216985e-06,0.0005265362660216,99.96982371096368
396,8.70086e-05,5.25543871498775e-06,0.0005255438714987,99.97034925483516
397,8.57956e-05,5.182171852157177e-06,0.0005182171852157,99.9708674720204
398,8.51239e-05,5.141600251363034e-06,0.0005141600251363,99.97138163204552
399,8.20641e-05,4.956784136862634e-06,0.0004956784136862,99.9718773104592
400,8.10494e-05,4.895494865869904e-06,0.0004895494865869,99.97236685994578
401,8.09624e-05,4.890239946606706e-06,0.0004890239946606,99.97285588394044
402,7.95371e-05,4.804149872746512e-06,0.0004804149872746,99.97333629892772
403,7.91794e-05,4.782544302396557e-06,0.0004782544302396,99.97381455335795
404,7.85837e-05,4.746563205786357e-06,0.0004746563205786,99.97428920967852
405,7.77837e-05,4.698242109113268e-06,0.0004698242109113,99.97475903388946
406,7.69298e-05,4.646665378551828e-06,0.0004646665378551,99.9752237004273
407,7.58565e-05,4.581836587227794e-06,0.0004581836587227,99.97568188408604
408,7.41788e-05,4.48050120736724e-06,0.0004480501207367,99.97612993420675
409,7.30054e-05,4.409626238821986e-06,0.0004409626238821,99.97657089683064
410,7.15742e-05,4.323179796873829e-06,0.0004323179796873,99.97700321481034
411,6.98148e-05,4.216909625015535e-06,0.0004216909625015,99.97742490577284
412,6.93801e-05,4.190653149110796e-06,0.000419065314911,99.97784397108776
413,6.73672e-05,4.069071229744217e-06,0.0004069071229744,99.97825087821074
414,6.66217e-05,4.024042007781983e-06,0.0004024042007781,99.97865328241151
415,6.61679e-05,3.996631865694172e-06,0.0003996631865694,99.97905294559808
416,6.60401e-05,3.988912570500646e-06,0.00039889125705,99.97945183685512
417,6.39843e-05,3.864739432324973e-06,0.0003864739432324,99.97983831079836
418,6.22543e-05,3.7602450607694168e-06,0.0003760245060769,99.98021433530444
419,6.1093e-05,3.6901009488113433e-06,0.0003690100948811,99.98058334539934
420,6.02088e-05,3.6366940567134096e-06,0.0003636694056713,99.980947014805
421,5.82433e-05,3.517975162324713e-06,0.0003517975162324,99.98129881232124
422,5.54508e-05,3.349304334250209e-06,0.000334930433425,99.98163374275464
423,5.43831e-05,3.2848137906028864e-06,0.0003284813790602,99.98196222413372
424,5.29412e-05,3.1977210539867264e-06,0.0003197721053986,99.98228199623912
425,5.23471e-05,3.1618365995698726e-06,0.0003161836599569,99.98259817989906
426,5.09614e-05,3.0781384199949973e-06,0.0003078138419994,99.98290599374108
427,4.84407e-05,2.9258846845151758e-06,0.0002925884684515,99.98319858220952
428,4.72476e-05,2.853819808964346e-06,0.0002853819808964,99.9834839641904
429,4.63329e-05,2.798570675055752e-06,0.0002798570675055,99.98376382125792
430,4.56963e-05,2.760119162378141e-06,0.0002760119162378,99.98403983317417
431,4.42798e-05,2.6745606205813514e-06,0.0002674560620581,99.9843072892362
432,4.27639e-05,2.5829981825229302e-06,0.0002582998182522,99.98456558905448
433,4.18715e-05,2.529095999184099e-06,0.0002529095999184,99.98481849865438
434,4.08725e-05,2.4687550297135776e-06,0.0002468755029713,99.98506537415736
435,3.99951e-05,2.4157588669373664e-06,0.0002415758866937,99.98530695004403
436,3.96183e-05,2.3929996304043413e-06,0.0002392999630404,99.98554625000708
437,3.9078e-05,2.360364769738753e-06,0.0002360364769738,99.98578228648408
438,3.78765e-05,2.287792522672857e-06,0.0002287792522672,99.98601106573634
439,3.72859e-05,2.252119473053948e-06,0.0002252119473053,99.98623627768364
440,3.70463e-05,2.237647304600357e-06,0.00022376473046,99.9864600424141
441,3.65089e-05,2.205187607910209e-06,0.000220518760791,99.9866805611749
442,3.62935e-05,2.1921771526309803e-06,0.000219217715263,99.98689977889016
443,3.54231e-05,2.1396037994506585e-06,0.000213960379945,99.9871137392701
444,3.47429e-05,2.098518787004364e-06,0.0002098518787004,99.9873235911488
445,3.40554e-05,2.0569928445509274e-06,0.000205699284455,99.98752929043324
446,3.34479e-05,2.0202990117648e-06,0.0002020299011764,99.98773132033442
447,3.29642e-05,1.9910828686888326e-06,0.0001991082868688,99.98793042862128
448,3.255e-05,1.9660646208863405e-06,0.0001966064620886,99.98812703508338
449,3.18225e-05,1.9221226235992498e-06,0.0001922122623599,99.98831924734574
450,3.13719e-05,1.894905765898132e-06,0.0001894905765898,99.98850873792232
451,3.07848e-05,1.859444121077168e-06,0.0001859444121077,99.98869468233444
452,2.99098e-05,1.806592921590976e-06,0.000180659292159,99.9888753416266
453,2.95527e-05,1.7850235920635257e-06,0.0001785023592063,99.9890538439858
454,2.8836e-05,1.7417339295815213e-06,0.0001741733929581,99.98922801737876
455,2.80636e-05,1.695079910743653e-06,0.0001695079910743,99.98939752536982
456,2.77652e-05,1.6770561416845907e-06,0.0001677056141684,99.989565230984
457,2.76591e-05,1.670647556238322e-06,0.0001670647556238,99.9897322957396
458,2.74568e-05,1.6584283589171146e-06,0.0001658428358917,99.98989813857553
459,2.73898e-05,1.6543814670707431e-06,0.000165438146707,99.9900635767222
460,2.66854e-05,1.6118347414500878e-06,0.000161183474145,99.99022476019636
461,2.62797e-05,1.587329905299747e-06,0.0001587329905299,99.99038349318688
462,2.58581e-05,1.5618646873530289e-06,0.0001561864687353,99.99053967965564
463,2.57179e-05,1.5533964151610695e-06,0.0001553396415161,99.99069501929714
464,2.53795e-05,1.5329565912683527e-06,0.0001532956591268,99.99084831495624
465,2.49909e-05,1.5094846185593994e-06,0.0001509484618559,99.99099926341812
466,2.47967e-05,1.497754672342007e-06,0.0001497754672342,99.99114903888535
467,2.43469e-05,1.470586135737562e-06,0.0001470586135737,99.99129609749892
468,2.38886e-05,1.442904187480966e-06,0.000144290418748,99.99144038791768
469,2.36489e-05,1.4284259788902913e-06,0.000142842597889,99.99158323051556
470,2.32749e-05,1.405835866195622e-06,0.0001405835866195,99.9917238141022
471,2.32136e-05,1.4021332621630465e-06,0.0001402133262163,99.9918640274284
472,2.29609e-05,1.386869835751434e-06,0.0001386869835751,99.99200271441198
473,2.28949e-05,1.3828833452759042e-06,0.0001382883345275,99.99214100274652
474,2.25376e-05,1.3613019354742854e-06,0.0001361301935474,99.99227713294006
475,2.24895e-05,1.3583966295368155e-06,0.0001358396629536,99.992412972603
476,2.22429e-05,1.343501651487336e-06,0.0001343501651487,99.99254732276816
477,2.1845e-05,1.319467946029558e-06,0.0001319467946029,99.99267926956276
478,2.16036e-05,1.3048870551084532e-06,0.0001304887055108,99.99280975826828
479,2.13669e-05,1.2905900506303027e-06,0.000129059005063,99.99293881727333
480,2.12094e-05,1.2810768347227882e-06,0.0001281076834722,99.9930669249568
481,2.11146e-05,1.275350784767027e-06,0.0001275350784767,99.99319446003528
482,2.09803e-05,1.267238880663032e-06,0.0001267238880663,99.99332118392331
483,2.06873e-05,1.249541279006513e-06,0.0001249541279006,99.99344613805124
484,2.04976e-05,1.2380831389579065e-06,0.0001238083138957,99.99356994636514
485,2.04191e-05,1.2333416313468594e-06,0.0001233341631346,99.99369328052828
486,2.0072e-05,1.2123763155278226e-06,0.0001212376315527,99.99381451815982
487,1.99842e-05,1.207073075167951e-06,0.0001207073075167,99.99393522546734
488,1.98875e-05,1.201232262607591e-06,0.0001201232262607,99.9940553486936
489,1.98316e-05,1.1978558259775594e-06,0.0001197855825977,99.9941751342762
490,1.96932e-05,1.1894962762531149e-06,0.0001189496276253,99.99429408390384
491,1.93776e-05,1.1704336036155806e-06,0.0001170433603615,99.9944111272642
492,1.9218e-05,1.1607935448292995e-06,0.0001160793544829,99.99452720661868
493,1.90062e-05,1.1480005344850988e-06,0.0001148000534485,99.99464200667212
494,1.88684e-05,1.1396772255831593e-06,0.0001139677225583,99.99475597439468
495,1.8509e-05,1.1179689729027737e-06,0.0001117968972902,99.99486777129198
496,1.84718e-05,1.1157220419074749e-06,0.0001115722041907,99.99497934349615
497,1.83444e-05,1.1080269072622851e-06,0.0001108026907262,99.9950901461869
498,1.81695e-05,1.097462707502131e-06,0.0001097462707502,99.99519989245763
499,1.7972e-05,1.085533436760962e-06,0.000108553343676,99.99530844580131
500,1.78797e-05,1.0799583902323044e-06,0.0001079958390232,99.99541644164034
501,1.75853e-05,1.0621762266566071e-06,0.0001062176226656,99.99552265926302
502,1.74102e-05,1.0515999466222849e-06,0.0001051599946622,99.99562781925768
503,1.73214e-05,1.0462363048915717e-06,0.0001046236304891,99.99573244288815
504,1.71972e-05,1.0387344546330745e-06,0.0001038734454633,99.99583631633364
505,1.71179e-05,1.0339446259253546e-06,0.0001033944625925,99.99593971079624
506,1.69506e-05,1.0238394765835946e-06,0.0001023839476583,99.99604209474388
507,1.68562e-05,1.01813758717617e-06,0.0001018137587176,99.9961439085026
508,1.67227e-05,1.0100740041688482e-06,0.0001010074004168,99.99624491590302
509,1.65315e-05,9.985252620639796e-07,9.985252620639796e-05,99.99634476842922
510,1.64578e-05,9.940736810329713e-07,9.940736810329712e-05,99.99644417579732
511,1.62463e-05,9.812987911000234e-07,9.812987911000232e-05,99.99654230567644
512,1.6145e-05,9.75180132233793e-07,9.751801322337932e-05,99.99663982368966
513,1.60433e-05,9.690373128192268e-07,9.690373128192268e-05,99.99673672742094
514,1.60036e-05,9.666393783968249e-07,9.666393783968248e-05,99.9968333913588
515,1.58338e-05,9.56383225627961e-07,9.563832256279612e-05,99.99692902968135
516,1.58316e-05,9.562503426121102e-07,9.562503426121102e-05,99.9970246547156
517,1.58293e-05,9.561114194591751e-07,9.561114194591752e-05,99.99712026585756
518,1.56935e-05,9.479089132989182e-07,9.479089132989182e-05,99.99721505674889
519,1.54941e-05,9.358648799531506e-07,9.358648799531506e-05,99.99730864323688
520,1.54509e-05,9.332555407328038e-07,9.332555407328036e-05,99.99740196879094
521,1.53706e-05,9.284053106542424e-07,9.284053106542423e-05,99.997494809322
522,1.52458e-05,9.208672195732404e-07,9.208672195732404e-05,99.99758689604396
523,1.51281e-05,9.13757978225212e-07,9.13757978225212e-05,99.99767827184178
524,1.4979e-05,9.047521338327648e-07,9.047521338327648e-05,99.99776874705518
525,1.48576e-05,8.974194074126235e-07,8.974194074126235e-05,99.99785848899592
526,1.47254e-05,8.894343461873954e-07,8.894343461873955e-05,99.99794743243054
527,1.46267e-05,8.83472730885353e-07,8.83472730885353e-05,99.9980357797036
528,1.45964e-05,8.816425693488596e-07,8.816425693488596e-05,99.99812394396056
529,1.44703e-05,8.740259564857638e-07,8.740259564857638e-05,99.9982113465562
530,1.44206e-05,8.710240083549483e-07,8.710240083549482e-05,99.99829844895704
531,1.42756e-05,8.622658095829507e-07,8.622658095829507e-05,99.998384675538
532,1.40423e-05,8.481741697656608e-07,8.481741697656608e-05,99.99846949295498
533,1.39963e-05,8.453957067069582e-07,8.453957067069582e-05,99.99855403252565
534,1.38892e-05,8.389267198898483e-07,8.389267198898483e-05,99.99863792519764
535,1.3688e-05,8.267739640765662e-07,8.267739640765663e-05,99.99872060259403
536,1.3633e-05,8.234518886802913e-07,8.234518886802914e-05,99.9988029477829
537,1.35763e-05,8.200271309535861e-07,8.200271309535862e-05,99.998884950496
538,1.34965e-05,8.152071015604454e-07,8.152071015604453e-05,99.99896647120616
539,1.31995e-05,7.972678944205607e-07,7.972678944205607e-05,99.9990461979956
540,1.30774e-05,7.898928870408305e-07,7.898928870408305e-05,99.99912518728428
541,1.29581e-05,7.82687003499456e-07,7.826870034994559e-05,99.99920345598466
542,1.2907e-05,7.796004934494624e-07,7.796004934494624e-05,99.999281416034
543,1.28175e-05,7.741945707591604e-07,7.741945707591604e-05,99.99935883549108
544,1.2491e-05,7.544735231794556e-07,7.544735231794555e-05,99.9994342828434
545,1.2369e-05,7.471045559368095e-07,7.471045559368094e-05,99.999508993299
546,1.20938e-05,7.304820986812665e-07,7.304820986812664e-05,99.99958204150886
547,1.19347e-05,7.208722405804058e-07,7.208722405804057e-05,99.99965412873291
548,1.18387e-05,7.150737089796351e-07,7.150737089796351e-05,99.99972563610382
549,1.17126e-05,7.074570961165393e-07,7.074570961165393e-05,99.99979638181344
550,1.15786e-05,6.993633124237967e-07,6.993633124237967e-05,99.99986631814468
551,1.10875e-05,6.697001992036037e-07,6.697001992036037e-05,99.99993328816458
552,1.09797e-05,6.631889314269049e-07,6.631889314269049e-05,99.99999960705772
553,3.37977e-08,2.041427411285108e-09,2.041427411285108e-07,99.99999981120048
554,2.13247e-08,1.2880411127807972e-09,1.2880411127807972e-07,99.9999999400046
555,9.93282e-09,5.999559443204996e-10,5.999559443204996e-08,100.00000000000016
556,-3.41061e-09,0.0,0.0,100.00000000000016
557,-5.50867e-08,0.0,0.0,100.00000000000016
558,-7.48681e-08,0.0,0.0,100.00000000000016
